image,label,llr_t50,llr_t100,llr_t150,llr_t200,llr_t300,llr_t400,llr_t500,llr_t750,fold,split_seed,idea2_score
nonmember_192.png,0,0.5480456451436724,-0.06142238592200844,-0.19909450885068525,-0.7129882673406054,-1.13611543334902,-0.040986805385514025,0.2151130519903348,0.3211189549803377,1,11,0.48924317281202734
members/member_376.png,1,-0.7854251756996633,-0.22631878097858715,-0.289688757701803,-0.007489924288600847,0.10069603538706584,-0.17560205809534146,-0.007966932524896109,-0.1538728068881703,1,11,0.46693932783665026
nonmember_477.png,0,-0.06336271023514328,-0.6147665586042246,-0.19116344305315058,-1.0635000050037675,0.21899546947516413,-0.20932651415478087,-0.02800522828013907,-0.19093292986208077,1,11,0.4807702345077647
nonmember_6.png,0,-0.128844464329537,-0.10453596492790229,-0.4342487299202058,-0.9668451150398969,-0.31997700646139293,-0.2308987489858989,-0.13564698588981283,-0.05445451079611985,1,11,0.4577701723306491
nonmember_496.png,0,0.7215018557655846,0.32215898116977515,0.22814452569141208,0.08355592883119511,-0.0913792612630413,-0.14574432789166902,0.07081344804768541,-0.17272417876071966,1,11,0.5003131386260382
nonmember_252.png,0,-1.608437835807117,-1.4952047859521251,-2.282557250630422,-1.960002367703185,-1.1300224211643775,0.10540593526074948,0.4271086744730823,-0.09483231020106331,1,11,0.4337333050093586
members/member_341.png,1,0.05063907691231995,0.3106332386401638,0.2558348448713028,0.1315316335843848,-0.8865114581445526,-1.3859231802591854,-0.17250339523060898,-0.14519823217954464,1,11,0.3688736613599617
nonmember_114.png,0,0.31042334470057753,0.1694107200938193,0.011223678089125055,-0.04790172685081817,-0.2853236212574499,-0.18739118619383355,0.0524950630594434,-0.08492631905204462,1,11,0.4829668759635196
nonmember_141.png,0,0.6219074437992345,0.5520041872363164,0.27753735822432546,-0.5036509979632307,-2.0257567800636136,-0.5344945173573818,0.18026540825125625,-0.03663989999416728,1,11,0.4140832046892268
members/member_127.png,1,0.6511409058406281,0.36567746203267903,0.4303604257132525,0.03194336758815641,0.1788248344174601,-0.15074663804902944,0.02569055912438145,0.06425192564522497,1,11,0.5180528302519257
members/member_165.png,1,0.24256314503423493,0.4390931603562285,0.5516628386158264,-0.017112634500726642,0.22960869801045014,-0.25573250859127583,0.020350940936173068,-0.13090068918642306,1,11,0.49774526738692887
members/member_130.png,1,-0.18965065137232529,-0.09068500354063813,-0.3315428463630088,-0.9165037894366237,-0.24933446553165428,-0.0718544660341669,0.13040962615955998,0.0005501458986438834,1,11,0.4876989819293429
nonmember_332.png,0,0.6288982517313064,0.5793092009612173,0.4911218772793897,0.6031630417180898,0.4534688787744896,0.033813103926878085,0.06484732890883826,0.05429172758941814,1,11,0.542302488493673
nonmember_373.png,0,0.5975328638844029,0.6433748345398289,0.5374889697295946,0.5684593771484625,0.5350967239449886,0.3224308118773225,0.16258731334955367,-0.239845601378037,1,11,0.5563736327578814
nonmember_432.png,0,-0.6975705996915225,0.5886845738904274,0.5353737042733138,0.3217806327401309,0.5556224781836798,0.43784033613530804,0.2046063043693387,-0.23706624296286183,1,11,0.5414528098127538
members/member_181.png,1,0.6215767840477362,0.5477091701112267,0.5787825829752773,0.4572244044313871,0.6502215786808971,0.4755878854015583,0.2156334470250023,0.05165891474508566,1,11,0.5858358898621194
members/member_382.png,1,0.3967071541627063,0.4639309857745446,0.061819268595992405,0.13899836946596045,0.6340063510078693,1.191640260630705,0.4483545941618621,0.049639254840951885,1,11,0.6335729290970257
members/member_175.png,1,0.34650139789954304,0.2025048351303771,-0.0336876558525514,0.30986402607376595,0.430171962494188,0.2328849333131382,0.11121596196537453,-0.18617853817112362,1,11,0.5362241280419462
nonmember_461.png,0,0.26076284022889684,-0.03135899656700136,-0.7774241856714186,0.3703815050639463,0.46539970562901267,0.12511296201559752,0.11792563733224526,-0.12877567023961412,1,11,0.5267402020313637
nonmember_132.png,0,0.1395151325938655,-0.024730796392446575,-0.22027033014998887,0.1510675830137549,-1.1471590340687206,-0.02747898760231582,0.10779512026596016,-0.07859763628577099,1,11,0.4572905860078767
members/member_16.png,1,0.7015257466451628,0.4851735841162692,0.22214971361617541,-0.07897991283179051,-0.3456111466931393,0.0852846692157554,0.2842914537195824,4.274219976297195,1,11,0.6980629336661875
members/member_310.png,1,-0.7066351857716953,0.021478379373946144,0.5387612297335291,0.6291222972000368,0.6962564205033264,0.44598572818609483,0.12287359262467845,-0.10120371734836553,1,11,0.5453222633223179
nonmember_275.png,0,0.7373612962967466,0.5581207451457368,0.6802654360072204,0.527109848804078,0.4906943465886018,-0.10713999491406057,-0.25274283939686804,-0.04842948544567438,1,11,0.515187417473524
nonmember_441.png,0,0.2204041842209099,0.47820351046491183,0.513983343796343,0.47093457586455756,0.4592800304981317,0.6082986473941459,0.29495664414077893,0.005157872577490785,1,11,0.5808470560507968
nonmember_314.png,0,0.018787193384481427,0.24246370266789263,-0.09523311849412863,0.26581790009599526,0.28252764670182806,-0.17605683532712657,0.037247916403228665,-0.278839390436997,1,11,0.4901059925917973
members/member_429.png,1,0.3604783375755778,0.5414935330922934,0.5994117299285149,0.704461882681096,0.5256627983466413,0.3254982679530931,0.28006340885967695,-0.08860615988333365,1,11,0.5645211153502758
nonmember_437.png,0,0.5054355009728915,0.6879318546415054,0.6986465269369799,0.6988383541394341,0.48963096809529993,0.08385787092878072,0.06010332056419809,-0.09346352836795102,1,11,0.5393311991957256
members/member_319.png,1,0.7571150633149033,0.634196849128803,0.623557816623459,0.5825617275681827,0.3599674394489121,-0.05360425728333684,-0.05033995082502418,-0.10012597733266926,1,11,0.5234512830062027
members/member_290.png,1,-0.1517953863198902,0.30344371771121503,0.5863716910130057,0.48231096336319723,0.5569142131086271,0.4239153742863957,0.24861911222854083,-0.1834392792513606,1,11,0.5549906637347015
nonmember_356.png,0,0.10165902106842983,0.43246980458863105,0.1696029034927986,0.20921366279606346,0.4250791761952941,0.667221803699853,0.3466138145767568,0.22153399521667438,1,11,0.5910166557904242
nonmember_142.png,0,-0.45158613556743266,0.2931945077445808,0.4174576929137239,0.5541145781040901,0.21158917080769157,-0.009192123038350708,0.08518383474464919,-0.3810901243967977,1,11,0.4896689095308413
nonmember_167.png,0,0.2948220713028551,0.488494273552607,0.43239632166036035,0.22548878990418952,0.7763256662370082,0.663358382903358,0.3521534788022396,0.15741661537431373,1,11,0.606874813713076
nonmember_427.png,0,0.09621404471658446,0.03822701925377503,0.16640085818171357,0.33458545876600265,0.2773728097062751,0.20026375021797094,0.01602669834265491,-0.2095912599022638,1,11,0.5170962748487233
members/member_483.png,1,-1.3330465775146867,-0.586146992354275,-0.4033066713354323,-2.354390239281491,-0.9528015507498937,-1.1020214952068739,-0.08129827872185036,-0.11422390309013952,1,11,0.358842016361754
members/member_161.png,1,0.0419088308607618,-0.16757737662945837,-1.0489020875299109,-0.8330763872061495,-0.40799558653186097,-0.23546641379713318,0.0666761497854722,-0.16226087749221385,1,11,0.46075892608953783
nonmember_89.png,0,0.28916617050645455,-0.47063912869627256,-0.2994526571030667,-0.018509634861726187,0.26793598360812343,-0.10437474011072378,0.1332592700459081,-0.1451594011513615,1,11,0.5065809051839854
members/member_20.png,1,0.6619010515599117,0.37728509924786735,0.10557150148729288,0.19367616663165999,0.3961632880390784,0.07137962316599111,0.15299756846615775,-0.3412432117976367,1,11,0.5285921450750682
nonmember_40.png,0,0.3673690669617393,0.09725924039274414,-0.05373213577366531,-0.24466045871810937,-0.19260285229598662,-0.15647112303256794,0.02773916511932928,0.06928501723786162,1,11,0.49431771498537525
members/member_267.png,1,-0.29314532724567965,0.28211086549824893,0.5543089783471382,0.5588229171074772,0.34315619157737576,0.2670774314001374,0.23191054526292287,-0.1964976573299433,1,11,0.5323798057207859
nonmember_385.png,0,-0.9027123787581093,-0.93954664877938,-0.7452336628343259,-1.1044205529804683,-0.07522534576199114,-0.04677810726589371,0.08457032374866724,-3.502636941189092,1,11,0.32929573148702684
members/member_449.png,1,-0.41886417202119164,-0.6938568368118943,-0.3166699775403825,-1.362104133630131,-0.5530243202654206,-0.10995249812395924,-0.0831563347498685,-0.42534783777847984,1,11,0.4361968591486121
nonmember_48.png,0,0.45089616897499063,0.29104550016443564,0.5244534625201429,0.6933050121671798,0.537267247839055,0.42989823324214615,0.07608112332129213,-0.021575341218121658,1,11,0.5626532811475877
nonmember_133.png,0,-0.7961168041900519,-1.039984571011325,-1.0734574795720837,-1.031581491418319,-0.6980777807130334,0.0014875799766729259,-0.13307963787918187,0.06668800772704486,1,11,0.4420193034054979
members/member_441.png,1,0.5482455910899224,0.5711657886387265,0.4404999815226174,0.4830287226213672,0.2387065013092764,0.04491020501851839,0.03652575903562294,0.8556025511811551,1,11,0.5654577572773372
members/member_228.png,1,0.4457491784622891,-0.2143356889632284,0.19340942768572056,0.04221132243686476,-2.224540658335592,-0.04515276404829116,0.05238518543274573,-0.05712572528817361,1,11,0.4202271454801628
members/member_97.png,1,0.28508855514861686,0.36869430597354613,0.28860000302991606,-0.1407692647480565,-0.13158631823961553,-0.099183330788148,0.07904293012629982,0.18626737474602528,1,11,0.509762483863043
members/member_227.png,1,0.457362768505559,0.5331662864812476,0.34539771987855916,0.21674075265891268,-0.43842411891766453,-0.3748022353727398,-0.2672640779225137,-0.13510060149218184,1,11,0.45076960222273954
nonmember_472.png,0,0.7845101601226245,0.6414941720780609,0.6486351097122829,0.2050028981349845,-0.2638213120894628,0.011143812571646983,-0.008274191891227467,0.4694894487100649,1,11,0.5313750902273018
nonmember_81.png,0,0.35704836862293243,-0.11867490173310102,-0.11052416539078136,0.00012465955367924053,-0.10766436748646724,-0.007834133926369002,0.16066865408094655,-0.15780664847131298,1,11,0.5031106575244948
nonmember_300.png,0,0.12615866405723652,0.10698071811737453,0.3250129729580902,0.30288770190865355,0.39130796378001076,0.05869289322816584,0.1502603701889056,-0.11805874511126646,1,11,0.5263258439380437
nonmember_439.png,0,-1.654391991654313,-1.8098639456994683,-2.0516328466161613,-1.0814644922224175,-0.007925330689350751,-0.2114874099095987,0.07018989457341451,-0.07254459304892258,1,11,0.4355212577087609
members/member_425.png,1,-0.44665994948254895,-0.5020700655489789,-0.1432290853603413,-0.22905192789016793,-0.37637732844596306,-0.3143129303167713,-0.27163649688499447,-0.10719018042754769,1,11,0.43313740016048413
members/member_436.png,1,-0.43348904078369843,-1.0815261926113031,-2.151947557553271,-1.5174241537733573,-0.4454992145159773,-0.1560171062190694,0.21823430036546565,0.196178565695317,1,11,0.46939971212739734
members/member_62.png,1,0.38745233501606435,0.2243429732664186,0.5849929691579696,0.44683485269718837,0.31108578614361004,-0.11547882975280377,0.008274505751167283,0.30087115970344325,1,11,0.5290906598621594
nonmember_263.png,0,0.5795452374120869,0.31927849980573786,-0.03868441804460376,-0.12544359233132685,0.16472451806402955,0.13744159937474443,0.15807368966884194,-0.030073767386994632,1,11,0.5350332084044829
nonmember_337.png,0,0.314599439420729,0.4707361782976003,0.5867687266535935,0.5904186195823917,0.24226314360947487,-0.0002747943426051336,0.10238810851468916,-0.15611177200911808,1,11,0.5190220002741119
members/member_257.png,1,0.14152393226234272,0.46749629694661676,0.3485120193745477,0.39522763472404154,-0.1013439724509535,-0.1344389730162323,0.07468473877654702,-0.13444669009948473,1,11,0.49205132973287535
members/member_335.png,1,0.21016243047582117,-0.7610849631005383,-0.2681269723374644,-0.27117556704109935,-1.092283837126978,-0.5396677269309742,-0.18457627715889524,-0.2932135742202595,1,11,0.40044842670584613
members/member_68.png,1,-0.03838549535393332,0.3894886066552554,0.4744585887482695,0.46858033861779314,0.11553126957863569,-0.03690989139804479,0.05027608998860966,-0.5259100602520634,1,11,0.4849649086572578
members/member_360.png,1,-1.1614864895138135,-0.23641309970859936,-0.8447248133763186,-0.7771110312524123,0.48712063966615693,0.7166989991937012,0.3828500431740087,-0.08701532428141512,1,11,0.5533733467255278
members/member_393.png,1,0.12340647521657422,-0.566709952061534,-0.75220202482899,-0.32828397598551273,-0.4749213006586954,-0.015286029668218681,0.16590267548869342,0.5905635942767598,1,11,0.5109645103851123
nonmember_223.png,0,0.6496303367420513,0.5789499942472602,0.3899701653269938,0.6299378572718801,0.6391077018563465,0.4337742702659382,0.15682163870151467,-0.20111872587152035,1,11,0.568338062047832
nonmember_321.png,0,0.6261405443611698,0.3986634200065864,0.6274530692153304,0.5552012072617698,-0.0035568165515122985,-0.1521035057199862,0.0973380774170618,0.06468864759110637,1,11,0.5153240701236422
members/member_220.png,1,-0.2937173094724006,-0.4696855798776669,-0.01491628389979871,-0.08612581510738648,-0.5391496366061626,-0.15326818028359135,-0.6836550187672135,0.03492542848061664,1,11,0.42279285622584384
nonmember_176.png,0,0.23338105327574388,-0.034942634658914784,-0.6858845306162675,-0.8054800304779639,-3.4004837246538253,-2.8506660673776034,-1.9164920092722335,-0.2504406724970565,1,11,0.15063659464177587
nonmember_118.png,0,-0.6138861146928138,0.07315069767420423,0.1214339869131944,0.01813342598835499,0.4677111567910117,0.3322098421285524,0.302739201174834,-1.9343270306506435,1,11,0.46147712074360503
nonmember_420.png,0,0.591384412876383,0.7714015796367741,0.6166295454517403,0.554963866955196,0.5141359842067268,0.07348326160568419,0.19530965503782305,-1.0047654556224783,1,11,0.5101550609171741
members/member_254.png,1,0.634551315181267,0.3193909337281786,0.3529507328046999,0.3279576398334436,0.2889370902390267,-0.009799116626870052,-0.31239413745157574,-0.013185261984749452,1,11,0.5066720042723121
members/member_353.png,1,-0.053442255698629815,0.45708317977529234,0.14559906428455438,0.10947894171365213,0.3928914099596552,-0.008564410400139444,0.02247244185883801,-0.10871338975591982,1,11,0.5123938333337824
members/member_345.png,1,0.17860398084233742,0.20371768407502433,0.0591100437527472,0.21158312858386008,0.3960376542398176,0.3185674955554152,0.20513344915706444,-0.5886808297491735,1,11,0.525754945326646
members/member_101.png,1,-0.2957090470157864,0.12056169088006286,0.23140542236448924,0.24599499584841533,0.5667057245175218,0.3232536911169701,0.1861261708179578,-0.38848302153488135,1,11,0.5313222379052955
nonmember_79.png,0,-0.8454797969621497,-0.27454845018418705,-0.0075287095290415,-0.15486272290647252,0.2988483941638709,-0.10376194880010337,0.061748166457298304,-1.3462416171757088,1,11,0.43251349992069726
members/member_218.png,1,0.06460373736646874,0.100702513242791,0.07463670410502665,-0.3366123189220067,0.006729244444979798,-0.17779690971872952,-0.04592340646799986,-0.2568311742522358,1,11,0.47720871095169637
members/member_172.png,1,0.08024888059175517,-0.34095871462435,-0.6257236476803212,-1.41860611360394,-1.7926563059808607,0.0034945286397913833,-1.785517897279596,5.251870191677895,1,11,0.5492921439000917
members/member_138.png,1,0.5420194390988553,0.3400826062258151,0.36662752742429294,0.06468867019030178,-0.15318105906995072,0.025878052113503358,-0.012768450457743441,0.9518507195864325,1,11,0.5493504933630902
nonmember_241.png,0,0.3869382120390741,-0.1594458064901585,-0.39476842209622154,-1.0449892198912125,0.042999110990644684,-0.07184899263176714,0.08045388341245285,-0.23795060349402064,1,11,0.4967161579848463
nonmember_306.png,0,0.3938607302818302,-0.30971594171608174,-0.06496131837392793,-0.06568426888956003,0.3672745760427789,-0.181425125920339,0.09874471845822086,-0.2268739071938688,1,11,0.5042767024198407
members/member_462.png,1,-0.23322092516162085,0.19455350044101793,0.137088203053517,0.23878844375245656,0.5874788599412475,0.22281503271621883,0.25335092946754134,-0.14461395790880438,1,11,0.5413210527346249
nonmember_466.png,0,0.5858831898113137,0.5784279848145522,0.5055337648826699,0.49800333404473474,0.17765809181653136,-0.1053027822594581,0.034817210473264915,-0.030467327776483977,1,11,0.5169288185254005
nonmember_224.png,0,0.1228322215211266,0.3117586338781262,0.2168899542779541,0.3063886409908658,0.328561596885673,-0.15835652797428157,0.0366503755589056,-0.0952653114815698,1,11,0.5049674383240399
members/member_196.png,1,0.6294205564700048,0.29636772900277775,0.17501213801335247,0.32533403349377554,0.23234866225791517,-0.16870166658370866,0.1122083507331304,-0.2556399322635796,1,11,0.5078084392963685
nonmember_138.png,0,0.4766958669299646,0.5114059847060135,0.7731202960857475,0.5439893054811087,0.5082839245700645,0.4436322620521107,0.24728612441176434,-0.030131251495583378,1,11,0.5749147636558655
members/member_111.png,1,0.5686942566348416,0.47367153413117435,0.37739578415950614,0.19150492786987927,0.04354486039622518,-0.13487744365837173,0.10890485193617216,-0.7861123345628682,1,11,0.4804469853100267
members/member_155.png,1,-0.11022999591684801,0.04636726106518063,-0.7806619104703842,-0.7873664051677687,-0.43027765824662634,-0.7938283446716592,-0.03136230767131121,0.5724767063802148,1,11,0.4504946438821537
members/member_291.png,1,0.4755109612323598,0.36051918862360566,-0.001824406107735932,-0.20027501580930096,-0.047445900312384826,-0.06411290940277414,0.12202378660726598,-0.23110134992672382,1,11,0.5019163534126145
nonmember_75.png,0,-0.14375366885927177,0.4404972388429247,0.668255523122709,0.24007546477853037,-1.4049291188802044,-0.3999375683153019,-0.07383204434012569,-0.24029310870301845,1,11,0.408808934811147
members/member_199.png,1,0.010873604284515892,-0.07701132020605339,-0.12544414127668935,0.251769921070748,0.2108827800031765,-0.06655402251456444,0.0793166323981831,-0.2329817148570088,1,11,0.4967964426056651
members/member_251.png,1,0.38770550768169754,0.10566890535990847,0.3460452278489936,0.34182341020324714,-1.5244358487051408,-0.01850986624968254,0.04024255165668844,-0.1794383355303797,1,11,0.44353312296992975
members/member_313.png,1,0.5272975650768497,-0.34816365465558663,-0.6980265806834018,0.4285005016086174,0.5939763418198512,-0.022934978198941636,0.1137504896891759,-0.024401355230225796,1,11,0.5309184106338166
nonmember_363.png,0,0.5618150484712681,0.0054297989171159244,0.11414743967147256,-0.10059551277520917,0.29492371119125327,-0.08430404517754297,-0.5400541469040219,-0.1571719379974823,1,11,0.47891579434879744
members/member_109.png,1,0.45501321904034775,0.5915874407832202,0.11646636472906025,0.2644810066553349,0.0048722210134162225,-0.2075971949919646,-0.3101477082291897,-0.1101628855345167,1,11,0.475724515425245
members/member_204.png,1,0.517453877056016,0.6481845328970213,0.6209529991412404,0.6637414705436493,0.5532535064370707,-0.16457558985399778,0.08719759856519005,-0.21379882287946028,1,11,0.5224229911979227
nonmember_429.png,0,0.6347509126529856,0.43872722714439183,0.06478812616947138,-0.040060229918550405,0.07148026642728489,-0.13542554567785192,-0.1419695216015624,-0.8103573878305919,1,11,0.465416066619013
nonmember_409.png,0,0.6042534184843777,0.6851903860629784,0.5812987359631299,0.32768602015696047,0.4417699774969348,-0.1222506029075463,-0.0978470948835195,-0.19242974213599062,1,11,0.512837772463607
members/member_37.png,1,0.3522633306188534,0.49636616935205957,0.550477583340276,0.5596020338787078,0.5989139680784219,0.024292749400977698,0.19574204089168212,0.11095373158815303,1,11,0.5519047313112422
nonmember_236.png,0,0.20974238607902906,0.3070000854426054,-0.2613913809005908,-0.12478502248972134,0.40237634569719916,1.0052074420753443,0.3228140413908367,0.043964178648852936,1,11,0.6012667568291588
nonmember_388.png,0,0.6366139450999109,0.33450016282426587,0.06388725670890683,0.4286501659929485,0.11063808442870382,-0.17012950877186217,-0.050164310193157036,-0.21103193912681828,1,11,0.4949793465800069
members/member_402.png,1,-1.538080009853906,-1.464446426540265,-1.710040083116919,-1.619257477076466,-0.22817637296847515,-0.30784423529487626,-0.13423804599126754,-0.24253853588083185,1,11,0.4087162449459441
nonmember_374.png,0,-6.61326631580141,-8.733888853365494,-6.0919126135308845,-4.551606476021914,-3.2833542517755183,-3.4924379389454767,-1.3031038435179711,-0.22988889228082687,1,11,0.0734773250630252
members/member_327.png,1,0.45692448769440164,0.1383013160076194,-0.6013344898393145,0.1759783186024757,0.07446667887147207,-0.03112638234986509,0.08058814055485009,-0.18082578227727986,1,11,0.5032734305036737
nonmember_408.png,0,0.7615995637526001,0.6191069335334598,0.5807532282584242,0.48535113869792834,0.6298888445706856,0.13625573884785247,0.1653140381176721,-0.06257189714517875,1,11,0.5596588110607891
members/member_53.png,1,0.6551248279450235,0.49986331273421536,0.19457300824790424,0.4697162964096151,0.36992052553195176,-0.14820482098404408,-0.04665670640033337,-0.12883512678254228,1,11,0.5119907843050782
members/member_118.png,1,-0.3095557863767735,-0.613508769178182,-0.40370422769838976,-0.259109535139451,0.07389826306513658,-0.14636822750872547,0.07121909375636726,-0.2648968007951158,1,11,0.4747957357093217
nonmember_376.png,0,0.17105930549410697,0.09002176655229421,0.21332850069538978,-0.020686673712694947,0.32556040224340244,-0.09672641315646224,-0.18318487779180792,-0.08083537361168869,1,11,0.49667008883007147
members/member_19.png,1,0.025144069247927447,0.22045226698998688,-0.2217023111678591,0.005663262174703476,-1.9823807490399301,-0.2584653687350933,-0.05217630159437636,-0.06944317999394034,1,11,0.4016743790160369
members/member_459.png,1,-1.1815899934601273,-0.45507050209177446,-0.9827676041058622,-1.5662425319400572,-0.8450282142426695,0.5660311388393229,-1.4768719712397407,-0.2840240494478632,1,11,0.3761476268878392
nonmember_168.png,0,-0.6871440483081237,-1.287706534228354,-1.4258570343085006,-0.696168821265962,-0.17205591000383258,-0.29883876591888914,-0.02224101851377469,-0.11135769172969923,1,11,0.44121283480394613
members/member_180.png,1,0.6485552111229835,0.4253693870515751,0.4114869013435323,0.29150395669690976,-0.3718938721150895,-0.21675326086836044,0.12118123565651118,-0.1037510119219629,1,11,0.490765158454606
nonmember_215.png,0,-0.8939191256588506,-0.32822741853673465,-0.06656707282358498,0.2686835857866128,0.16055443913759504,-0.15167604814364832,0.051880698364899835,-1.7348681337140723,1,11,0.405571134286882
members/member_367.png,1,0.7089115182236072,0.6692739014676805,0.6589846195992566,0.621053152676029,0.4909791997400914,0.38713156457789655,0.2921819727593249,-0.019796208767036028,1,11,0.5783254756204544
members/member_29.png,1,0.2948784868273506,0.5291249013348835,0.6177049161837873,0.6528901530934457,0.5712280904172351,0.3617818469238605,0.2014246674048188,-0.2571006795966735,1,11,0.5556122444074482
members/member_43.png,1,-1.2783719788310917,-0.17664161805906486,-0.14970156865511042,-0.1686008243325552,0.12238815943560732,-0.1279569948934336,0.043926692503641895,3.902870078583984,1,11,0.6364574233022955
nonmember_301.png,0,0.10305295677101345,-0.2036410559884132,0.2941950040173462,0.4987248681069296,0.21601910671044156,-0.12178316698751868,0.09911107942873354,-0.13183846371981112,1,11,0.5024013713392018
nonmember_475.png,0,0.6781875066148055,0.3217689829646191,0.007629355108457414,0.03445954404682805,0.29391327744099627,-0.11389220575968828,0.11251127218813917,-0.3757618180010285,1,11,0.5089103632515344
nonmember_171.png,0,0.06340100280547345,-0.6089559870843031,-0.7542282696343956,-0.6440761054999129,-0.19652223759427567,-0.18944449215162162,0.021997225962983258,-0.1459907154919149,1,11,0.46970193570536667
nonmember_100.png,0,-1.0878960358007195,-0.025962458575749636,0.22495813358309213,0.5906057578875417,0.5388231463357069,0.2015576027464494,0.09433488831772685,0.066657653152288,1,11,0.5201382803787633
members/member_379.png,1,0.16281395335523152,0.34456147082727373,-0.026994620784712264,-0.18586005409273154,-0.14067704118123814,-0.16166660408916478,0.030002389246645222,0.8584579839544944,1,11,0.5273170113168112
members/member_347.png,1,0.32781322386120504,0.5620408546868112,0.5578209809391508,0.40825647753442595,0.43291396190860176,0.2490580906494877,0.07271506372303449,-0.07183126764101999,1,11,0.5444832571308028
members/member_445.png,1,0.3782881090641079,0.14845010075646004,0.38478200440543553,0.4969350162427508,0.5557276658408883,-0.10927424016989296,0.08137369560779018,-0.30519128314546773,1,11,0.5154611267011853
nonmember_156.png,0,0.36221440206568545,0.5856649159602365,0.37121994333580766,0.6001040025152267,0.4881919594530215,0.2517649207635104,0.1590429151763173,-0.3218916081746066,1,11,0.5406536775749041
members/member_76.png,1,0.48225477203233247,0.3839625441763701,0.22618277208491877,0.039097542980531585,-0.008733862011327531,-0.0668934324472934,-0.0285964617753125,-0.33733448319106607,1,11,0.4911062454299787
members/member_207.png,1,0.235196516686484,0.5061759739450173,0.5977713975706349,0.44898024648899515,0.4774071382619276,0.44430811464564446,0.24422497491832473,-0.050932178456793764,1,11,0.5671509671154149
members/member_466.png,1,0.165723730267481,-0.4005594718299861,-0.3020207834419466,0.04191439469801006,0.21370719314271014,-0.14504389655054073,0.14057335442868713,-0.23763501023690203,1,11,0.4961863380386754
nonmember_1.png,0,0.764806267248348,0.3829061900321884,0.21454817673474924,0.1713198532109761,0.09020310646665664,0.04795632906181169,0.08447900884355075,-0.22709298758279495,1,11,0.51887195784538
nonmember_18.png,0,-0.32624981698834965,0.4695629516733524,0.492724025334244,0.6261951046889722,0.5819297608127165,0.1519932464184386,0.16174589342691892,-0.2282849400752216,1,11,0.5288013948806106
members/member_21.png,1,0.09127523343054422,-0.47786180712301984,-0.6157970213801791,-0.4345402376649843,-0.0775797451879896,-0.12682376397930195,0.07408051468997545,0.1541595739760524,1,11,0.495901262177751
members/member_40.png,1,0.5361696419754378,0.2470952158540225,0.4964289020796153,0.045911196014462696,0.10841576605458547,-0.06340545594300995,0.18676422965445916,0.11426458540035078,1,11,0.5298702649402529
members/member_206.png,1,0.6592868927482409,0.4499810887030762,0.4150585516166063,0.06782384706647315,-0.025889419834212113,-0.09075604219776245,-0.10668551199901,0.6810398714768064,1,11,0.5330532776615079
nonmember_93.png,0,0.09690122645652322,0.08161825636428288,0.02925651533762652,0.2268232591800139,-3.2861981209654445,-0.3926723860890764,-0.009825641944398278,-0.17492122214230754,1,11,0.34638691246599357
members/member_326.png,1,-0.08066740750197532,0.11964679765376163,0.16168233559442013,0.2547763679190176,0.5462739893028732,0.004893229205721994,0.03410957869743925,-0.054468606152931365,1,11,0.5200251593989415
nonmember_208.png,0,0.38946134739600824,0.23647787362671746,0.29578163524143797,0.2769330861134538,0.01916750966046621,0.05375564018435686,0.02893193491785162,-0.10490356993840244,1,11,0.5107206336093699
